,y_pred_test,y_actual,y_diff,ticker,index_real_lkoh_pred,index_real_lkoh,dates,y_diff1,result
91,-0.6587717320316244,-0.860677783754717,0.20190605172309262,LKOH,115.61030621168558,121.64348216847985,2020-02-07,0.7189052989006169,-0.8853518986000853
92,-0.9703042874769068,-0.6278583055577016,-0.34244598191920517,LKOH,114.48853445374841,120.87973346251545,2020-02-10,0.7206767028389306,-1.0339855024990343
93,1.3197435145215266,-0.1950078003120197,1.5147513148335463,LKOH,115.9994894620725,120.64400855326716,2020-02-11,0.712968990957672,-0.2665233703602282
94,1.0688438592416958,1.0707307542008593,-0.0018868949591634987,LKOH,117.23934288193958,121.9357810559477,2020-02-12,0.7129785088227066,-0.23878029550221508
95,-0.2450710177774695,0.0695948035879965,-0.314665821365466,LKOH,116.9520232311032,122.02064202327708,2020-02-13,0.7145853812228027,-0.382087635887422
96,-0.1954735482364995,-0.3013677459237982,0.10589419768729871,LKOH,116.72341296155898,121.65291116484978,2020-02-14,0.7140434743330515,-0.31305980130676075
97,-1.822352850255001,-1.3074423642271285,-0.5149104860278726,LKOH,114.5963005185391,120.06236946696494,2020-02-18,0.7167164680715548,-0.5706325458019438
98,1.81124407378568,2.0459355647879462,-0.23469149100226616,LKOH,116.67191922045876,122.51876818381666,2020-02-19,0.7178952023706817,-0.6849684848559423
99,0.3762023223717676,0.5300353356890426,-0.153833013317275,LKOH,117.11084169012184,123.16816094804184,2020-02-20,0.7186799079379549,-0.7513864109458863
100,-0.5683843143755283,-1.4288989073125895,0.8605145929370612,LKOH,116.44520203552204,121.40821244209826,2020-02-21,0.7142337848136647,-0.2753492026438354
101,-3.236604981545753,-4.418604651162788,1.181999669617035,LKOH,112.67633082566933,116.04366352023811,2020-02-25,0.7079791435979639,0.3931680141564279
102,0.6974858619004891,1.4841849148418331,-0.786699052941344,LKOH,113.46223230288658,117.76596606883531,2020-02-26,0.7119350681311093,0.0011135936577255552
103,-2.074851604931641,-4.099736274274758,2.0248846693431166,LKOH,111.10805935495887,112.93787203916116,2020-02-27,0.7013478462382363,1.144756539563512
104,-2.6597111482777684,-5.008333333333326,2.3486221850555573,LKOH,108.15290591365995,107.28156694786652,2020-02-28,0.6891107717293343,2.5257936618343613
105,-0.7842110068855277,-2.6230371085182966,1.838826101632769,LKOH,107.30475892121848,104.46753163622408,2020-03-02,0.6798385960655932,3.6038432931341764
106,1.966739124832927,4.18018018018018,-2.2134410553472534,LKOH,109.41516359772972,108.83446268840498,2020-03-03,0.6904899950890699,2.326684482702678
107,0.5554899206750719,2.1878242822552707,-1.6323343615801988,LKOH,110.02295380320524,111.21556949056396,2020-03-04,0.6985523954621831,1.3404693253517586
108,0.1276256866262954,-0.7785393924007735,0.9061650790270689,LKOH,110.16337135344311,110.34971247159706,2020-03-05,0.6939925720969026,1.7287560424429387
109,-2.246094283592697,-4.614072494669518,2.367978211076821,LKOH,107.68899816686043,105.2580967404982,2020-03-06,0.6817963277793277,2.8929649730071274
110,-18.651645207439195,-18.651645207439195,15.599863352655643,LKOH,87.60322830133192,85.62572998435736,2020-03-10,0.6817963277793277,2.831812090655386
111,-0.4193500169924249,7.891844361398107,-8.311194378390532,LKOH,87.23586414856437,92.38317932803385,2020-03-11,0.7222226505001319,-1.0893107303436078
112,-2.4881491049412787,-8.078647106764464,5.590498001823185,LKOH,85.06530577556407,84.91986828411261,2020-03-12,0.6922919570950611,1.61252688728855
