,y_pred_test,y_actual,y_diff,ticker,index_real_lkoh_pred,index_real_lkoh,dates,y_diff1,result
91,-0.1387736774259913,-0.7766990291262061,0.6379253517002148,MOEX,112.379793140338,117.45534301007052,2020-02-06,0.7154781075872875,-0.7732724434852536
92,-0.0641993662532875,0.6582458637253019,-0.7224452299785894,MOEX,112.30764602534514,118.22848794715867,2020-02-07,0.7191656684511246,-0.9433714059356425
93,-0.2297266578014039,0.565570873100036,-0.7952975309014398,MOEX,112.04964542367568,118.89715383869438,2020-02-10,0.7232453419791461,-1.1372334449412873
94,0.8086262562910633,0.1757469244288323,0.632879331862231,MOEX,112.95570827665256,119.1061119297993,2020-02-11,0.7200080228559829,-0.953699166560199
95,0.4336844908402995,-0.9561403508772042,1.3898248417175036,MOEX,113.4455796649672,117.96729033327752,2020-02-12,0.7128801835634758,-0.5704660897685077
96,0.18481592327106,-0.5845363563900321,0.7693522796610921,MOEX,113.65524516043521,117.27772863263132,2020-02-13,0.708957810571018,-0.35426114183757834
97,-0.3639018199067685,0.2227171492204895,-0.586618969127258,MOEX,113.24165165487689,117.53892624651246,2020-02-14,0.7119433343116282,-0.49207366855950246
98,-0.3639018199067685,-0.8865248226950353,0.5226230027882668,MOEX,112.82956322361231,116.49691448900792,2020-02-18,0.7092682650821249,-0.3477868208332682
99,0.5749004063728016,-0.1341681574239608,0.7090685637967624,MOEX,113.47822084109352,116.34061272538224,2020-02-19,0.7056803867482271,-0.15555652184504176
100,0.2934197502433378,0.313479623824449,-0.02005987358111122,MOEX,113.81118835326603,116.70531684050883,2020-02-20,0.7057816331265259,-0.14288161803185503
101,-0.1370543818248606,-0.5982142857142989,0.4611599038894383,MOEX,113.65520513262094,116.00716896298077,2020-02-21,0.7034409428099468,-0.007505847263777898
102,-1.7743896058624262,-3.404293541722792,1.6299039358603657,MOEX,111.63851898622609,112.05794440203857,2020-02-25,0.6950239161500497,0.44578928414991886
103,0.4548114271482006,-0.2231727729217212,0.6779842000699218,MOEX,112.14626372767447,111.80786158023746,2020-02-26,0.6916372876934129,0.6486238117526589
104,-1.470662073616273,-2.3951537744641183,0.9244917008478453,MOEX,110.49697116005387,109.12989136345078,2020-02-27,0.6869419166766979,0.9277905832592841
105,-2.5797204725829364,-5.394824787548947,2.8151043149660104,MOEX,107.64645817345391,103.2425249335501,2020-02-28,0.6724795266459307,1.7479689594334105
106,-0.2111911295264228,0.6560355268470062,-0.867226656373429,MOEX,107.4191184025422,103.91983257592807,2020-03-02,0.6767250699033691,1.5543015493480443
107,0.9331193163300496,-1.654467061064894,2.5875863773949437,MOEX,108.42146694578776,102.20051317604556,2020-03-03,0.6640388593488163,2.266243057172546
108,0.2428020620030864,-1.6109298531810765,1.853731915184163,MOEX,108.68471650318612,100.55413459918839,2020-03-04,0.6550252459796364,2.8016412666531427
109,-0.3489069469051529,-1.6269430051813476,1.2780360582761947,MOEX,108.30550797708234,98.91817613990625,2020-03-05,0.6488427982090206,3.1018359511617413
110,-2.7625649730245136,-4.192562941114495,1.4299979680899817,MOEX,105.3134979498512,94.77096934503818,2020-03-06,0.641798017280081,3.3578500951255807
111,-1.0445299615173234,-1.0445299615173234,-1.518995194696931,MOEX,104.21346691024307,93.78105817540886,2020-03-10,0.641798017280081,3.223458462172789
112,-0.7185023827913959,2.9333333333333265,-3.6518357161247224,MOEX,103.46469066730344,96.53196921522084,2020-03-11,0.6590702642946056,2.2089666193335553
113,-2.018207004383504,-1.0254749568221193,-0.9927320475613848,MOEX,101.37655903319221,95.54205804559152,2020-03-12,0.6639486409190587,1.8669482701191444
114,1.3023406755347011,-1.8322608790489612,3.1346015545836625,MOEX,102.69682719693891,93.7914782929839,2020-03-13,0.6488216929302383,2.5463937309837137
115,-1.0600196963234456,-2.7885790467725737,1.7285593504491281,MOEX,101.60822060115211,91.1760287816475,2020-03-16,0.6404472414667957,2.919162872848745
116,-1.196895608812854,-4.034285714285712,2.837390105472858,MOEX,100.39207627058404,87.49772727765647,2020-03-17,0.6267723571015223,3.4937251330712944
117,-2.120028805698402,-3.560795522210306,1.440766716511904,MOEX,98.26373533500895,84.38211212271788,2020-03-18,0.6198939771871316,3.6808187898734612
118,1.988394388432116,9.236848604593709,-7.248454216161592,MOEX,100.21760593427406,92.17636006885185,2020-03-19,0.6522012948668806,2.1110770592876476
119,1.944842891055924,4.001808727108298,-2.056965836052374,MOEX,102.16668091887323,95.86508169041792,2020-03-20,0.6618218288399897,1.590333541872428
120,-2.2118374400730136,-0.4347826086956594,-1.7770548313773542,MOEX,99.90692001902966,95.4482769874161,2020-03-23,0.6705804719970828,1.2105618882025986
121,1.9751766256160472,3.1222707423580798,-1.1470941167420325,MOEX,101.88025815061845,98.42843061387907,2020-03-24,0.6760614365078127,0.9791804388920147
122,0.4884054859469842,-1.577387253864064,2.065792739811048,MOEX,102.37784692052301,96.87583309519731,2020-03-25,0.6659084363043347,1.3633656703576698
123,0.8645266693790958,-0.2043670001075561,1.068893669486652,MOEX,103.26293071068704,96.67785086127145,2020-03-26,0.6607427696568606,1.5473870547044355
124,-2.138542223472568,-1.1317094201336475,-1.0068328033389207,MOEX,101.05460933624377,95.58373851589168,2020-03-27,0.6657051866708902,1.3310632024329305
125,0.6044251167596251,2.0385915185871437,-1.4341664018275186,MOEX,101.66540877671534,97.53230050242516,2020-03-30,0.672610730306955,1.0428929921835244
126,1.2711254780113386,3.899572649572658,-2.6284471715613194,MOEX,102.95770369000054,101.33564341731675,2020-03-31,0.6852386768570509,0.5504476616779177
127,-0.4153276848152245,-0.5552699228791838,0.13994223806395928,MOEX,102.53009184292594,100.77295706826429,2020-04-01,0.684541383177616,0.5656834370275949
128,0.995814261677932,0.5583703856891802,0.4374438759887518,MOEX,103.55110112000929,101.33564341731675,2020-04-02,0.6823921393127675,0.6436858412417173
129,0.8565890034044656,1.799485861182518,-0.9428968577780523,MOEX,104.43810846510753,103.1591639929497,2020-04-03,0.6870053803009903,0.4662916366495604
130,0.746486128811199,1.7676767676767788,-1.0211906388655798,MOEX,105.21772445799236,104.98268456858266,2020-04-06,0.6920296347804614,0.27371043137745565
131,0.1920557919535781,0.6153846153846239,-0.4233288234310457,MOEX,105.4198011919757,105.62873185823547,2020-04-07,0.6941376359237819,0.1925494334773518
132,0.630485595382897,2.7917529841175828,-2.161267388734686,MOEX,106.0844578531724,108.5776251319733,2020-04-08,0.7048295355972597,-0.20615632685998186
133,0.5773629499853925,2.5911708253358903,-2.0138078753504978,MOEX,106.69695020850948,111.39105687723557,2020-04-09,0.7149061085153263,-0.5815891548556136
134,0.4067758144633266,2.7775089519016767,-2.37073313743835,MOEX,107.13096759672769,114.48495345361867,2020-04-14,0.7268937159670921,-1.0298916592926597
