dates,y_pred_test,y_actual,y_diff,ticker
2019-09-19,-0.24559811031721424,-0.8925251022684968,0.6469269919512826,LKOH
2019-09-20,-0.13890694524055647,-1.838649155722326,1.6997422104817694,LKOH
2019-09-23,0.10617402005617294,1.1850152905198676,-1.0788412704636947,LKOH
2019-09-24,-0.34455944081136636,-1.3978088401964364,1.05324939938507,LKOH
2019-09-25,-0.016699707639332928,0.45977011494252196,-0.4764698225818549,LKOH
2019-09-26,0.15013987721629718,0.228832951945094,-0.07869307472879683,LKOH
2019-09-27,-0.015468837058865148,0.6849315068493098,-0.700400343908175,LKOH
2019-09-30,-0.07226161164352618,0.22675736961451776,-0.29901898125804394,LKOH
2019-10-01,-0.15473481782028742,1.2066365007541506,-1.361371318574438,LKOH
2019-10-02,-0.7395658318428175,-1.4903129657228043,0.7507471338799867,LKOH
2019-10-03,0.017139913778528637,0.8698940998486968,-0.8527541860701682,LKOH
2019-10-04,-0.2317038594014491,1.0873640794900759,-1.319067938891525,LKOH
2019-10-07,0.12343445534272135,-1.3353115727002915,1.458746028043013,LKOH
2019-10-08,-0.08824344248924731,0.9774436090225365,-1.0656870515117838,LKOH
2019-10-09,0.14785355307450132,-0.44676098287415655,0.5946145359486579,LKOH
2019-10-10,0.2602659916073691,-0.3365744203440606,0.5968404119514297,LKOH
2019-10-11,0.154921197033282,-0.5628517823639747,0.7177729793972567,LKOH
2019-10-14,-0.16530357675922147,0.37735849056605275,-0.5426620673252742,LKOH
2019-10-15,0.11357514277229086,0.3759398496240465,-0.2623647068517556,LKOH
2019-10-16,0.28655006401420025,-0.3745318352059748,0.661081899220175,LKOH
2019-10-17,0.11835665544886353,0.03759398496239541,0.08076267048646812,LKOH
2019-10-18,0.11848961239941502,0.3382187147688853,-0.2197291023694703,LKOH
2019-10-21,0.10325653563389636,3.552713678800501e-15,0.10325653563389281,LKOH
2019-10-22,0.45298663070207823,0.29962546816479474,0.1533611625372835,LKOH
2019-10-23,0.0575756740194997,0.14936519790887814,-0.09178952388937844,LKOH
2019-10-24,0.20048411470674665,-1.04399701715138,1.2444811318581266,LKOH
2019-10-25,-0.03795691486083186,0.2260738507912734,-0.26403076565210526,LKOH
2019-10-28,-0.9672649019499708,-0.22556390977445417,-0.7417009921755167,LKOH
2019-10-29,0.12429561762116847,0.2260738507912734,-0.10177823317010493,LKOH
2019-10-30,0.12895601363813824,-0.37593984962407845,0.5048958632622167,LKOH
2019-10-31,-0.21847770747592676,-0.377358490566035,0.15888078309010822,LKOH
2019-11-01,0.35907789809405344,0.37878787878786824,-0.0197099806938148,LKOH
2019-11-05,0.15013987721629718,-0.3018867924528408,0.45202666966913796,LKOH
2019-11-06,0.27061084820952885,0.37850113550341646,-0.10789028729388761,LKOH
2019-11-07,0.36832923711437715,-0.263951734539976,0.6322809716543532,LKOH
2019-11-08,-0.23529763801318992,0.2646502835538769,-0.4999479215670668,LKOH
2019-11-11,0.11183490397164775,1.1312217194570096,-1.0193868154853618,LKOH
2019-11-12,0.06932777323535788,0.29828486204326055,-0.22895708880790266,LKOH
2019-11-13,-0.25684930695630825,-0.11152416356878092,-0.14532514338752733,LKOH
2019-11-14,0.10617402005617294,0.3721622627465706,-0.26598824269039767,LKOH
2019-11-15,0.16948838960655976,-1.3348164627363772,1.504304852342937,LKOH
2019-11-18,0.0714221754933213,0.11273957158963555,-0.04131739609631424,LKOH
2019-11-19,0.3024724552524596,1.3138138138137876,-1.011341358561328,LKOH
2019-11-20,-0.014041501036505366,-0.333456835865114,0.3194153348286086,LKOH
2019-11-21,0.08810483521210699,0.03717472118957943,0.05093011402252756,LKOH
2019-11-22,0.38480226731204326,0.1486436269044944,0.23615864040754886,LKOH
2019-11-25,0.29618380284760804,0.8905380333951918,-0.5943542305475837,LKOH
2019-11-26,-0.04036368823371461,-1.0665685913938994,1.0262049031601848,LKOH
2019-11-27,0.05264254987371331,0.3717472118959151,-0.3191046620222018,LKOH
2019-11-29,0.03870575603244575,-0.25744759102610715,0.2961533470585529,LKOH
2019-12-02,0.16698427090949508,-0.4793510324483954,0.6463353033578905,LKOH
2019-12-03,-0.34045295457647384,-0.333456835865114,-0.0069961187113598555,LKOH
2019-12-04,-0.03815300303487845,0.8178438661710068,-0.8559968692058852,LKOH
2019-12-05,0.1858934490448334,-0.11061946902655606,0.29651291807138946,LKOH
2019-12-06,0.15013987721629718,1.0705057216685105,-0.9203658444522134,LKOH
2019-12-09,0.2522373129020714,0.9861212563915203,-0.7338839434894489,LKOH
2019-12-10,0.026574902419049806,-0.5424954792043337,0.5690703816233835,LKOH
2019-12-11,0.36832923711437715,0.5090909090909008,-0.14076167197652367,LKOH
2019-12-12,0.29507529763935736,1.53102180657595,-1.2359465089365926,LKOH
2019-12-13,0.47346379346094736,0.22271714922049668,0.2507466442404507,LKOH
2019-12-16,0.12895601363813824,-0.14814814814814525,0.2771041617862835,LKOH
2019-12-17,0.3840637995701499,0.14836795252225699,0.23569584704789293,LKOH
2019-12-18,0.0996010571639161,0.11111111111110361,-0.011510053947187515,LKOH
2019-12-19,-0.34774080026104315,-0.11098779134295,-0.23675300891809314,LKOH
2019-12-20,0.14785355307450132,-0.14814814814814525,0.2960017012226466,LKOH
2019-12-23,0.13425665792006924,1.001483679525208,-0.8672270216051388,LKOH
2019-12-24,-0.10706874561185842,0.07344840249726303,-0.18051714810912145,LKOH
2019-12-27,0.45236315449488984,0.5454545454545574,-0.09309139095966756,LKOH
2019-12-30,-0.15195795883560947,0.5424954792043373,-0.6944534380399467,LKOH
2020-01-03,0.39153759219437845,1.1151079136690711,-0.7235703214746927,LKOH
2020-01-06,0.11848961239941502,-0.8893632159373865,1.0078528283368016,LKOH
2020-01-08,0.2887518378057585,0.8614501076812608,-0.5726982698755023,LKOH
2020-01-09,0.4763399507657766,0.7117437722419844,-0.23540382147620775,LKOH
2020-01-10,0.2743264003561876,0.5653710247350041,-0.2910446243788165,LKOH
2020-01-13,0.21551552570100085,0.5621925509486942,-0.3466770252476934,LKOH
2020-01-14,0.5273895104861914,3.1446540880503164,-2.617264577564125,LKOH
2020-01-15,-0.16682603130392692,-1.0840108401084088,0.9171848088044818,LKOH
2020-01-16,0.20089584406067118,3.9041095890411093,-3.703213744980438,LKOH
2020-01-17,0.36380328590557554,-1.4502307185234073,1.8140340044289829,LKOH
2020-01-21,-0.17441173622468753,-0.3355704697986397,0.16115873357395216,LKOH
2020-01-22,-0.48928994212657173,-1.346801346801353,0.8575114046747814,LKOH
2020-01-23,-0.27117605631322306,-1.7064846416382338,1.4353085853250107,LKOH
2020-01-24,0.16594772895643217,1.5625000000000142,-1.396552271043582,LKOH
2020-01-27,-1.2091535663432467,-0.5811965811965791,-0.6279569851466675,LKOH
2020-01-28,0.3024724552524596,1.6506189821183028,-1.3481465268658432,LKOH
2020-01-29,0.2671352382873202,0.4736129905277373,-0.2064777522404171,LKOH
2020-01-30,-0.4722453763701111,-0.33670033670033916,-0.13554503966977194,LKOH
2020-01-31,-0.44720670538696794,-0.6081081081080875,0.16090140272111952,LKOH
2020-02-03,-0.21535561916180157,-0.8497620666213628,0.6344064474595612,LKOH
2020-02-04,0.36832923711437715,1.8169352074048746,-1.4486059702904974,LKOH
2020-02-05,0.12895601363813824,1.683501683501678,-1.5545456698635398,LKOH
2020-02-06,-0.16196879749679383,0.6291390728476927,-0.7911078703444865,LKOH
2020-02-07,0.05824407560171352,-0.3948667324777837,0.4531108080794972,LKOH
2020-02-10,-0.3451649133138126,-0.2642880740006568,-0.08087683931315581,LKOH
2020-02-11,0.3756222498639339,1.523683338853921,-1.1480610889899872,LKOH
2020-02-12,0.2656208444094901,1.1419249592169685,-0.8763041148074784,LKOH
2020-02-13,0.2062058449151678,1.2903225806451424,-1.0841167357299746,LKOH
2020-02-14,0.05492534961870277,-0.477707006369414,0.5326323559881168,LKOH
2020-02-18,-0.4609590009413971,-2.6122969098438986,2.1513379089025015,LKOH
2020-02-19,0.2249336866113545,1.86457311089303,-1.6396394242816754,LKOH
2020-02-20,0.10803724905182577,0.4816955684007844,-0.37365831934895866,LKOH
2020-02-21,-0.242616658148453,0.12783636944710963,-0.37045302759556265,LKOH
2020-02-25,-2.0384362092316586,-3.574848388126398,1.5364121788947394,LKOH
2020-02-26,0.02357776234499198,2.284011916583914,-2.260434154238922,LKOH
2020-02-27,-2.341519299930095,-2.9449838187702255,0.6034645188401306,LKOH
2020-02-28,-2.463266156530139,-0.3667889296432101,-2.096477226886929,LKOH
2020-03-02,-0.36672677190843217,-2.208835341365475,1.842108569457043,LKOH
2020-03-03,0.9613046495021287,1.197809719370273,-0.23650506986814435,LKOH
2020-03-04,0.28655006401420025,0.20290835306053978,0.08364171095366046,LKOH
2020-03-05,-0.05243892134023298,-0.47249409382384044,0.42005517248360746,LKOH
2020-03-06,-2.3403108268461814,-1.3903017972193865,-0.9500090296267949,LKOH
2020-03-10,-1.6043271223601572,-4.195323246217317,2.5909961238571597,LKOH
2020-03-11,-0.32676638255722423,-1.5793251974156561,1.252558814858432,LKOH
2020-03-12,-2.5455113270361807,-5.908096280087534,3.3625849530513534,LKOH
2020-03-13,0.6956145322949823,-3.1007751937984516,3.796389726093434,LKOH
2020-03-16,-1.2328669900253502,-2.7199999999999953,1.4871330099746451,LKOH
2020-03-17,-0.7901072101456954,-4.810855263157901,4.0207480530122055,LKOH
2020-03-18,-1.6847295330023613,0.6479481641468858,-2.332677697149247,LKOH
2020-03-19,2.508376082956403,4.07725321888411,-1.568877135927707,LKOH
2020-03-20,1.9613122503241236,1.1958762886598038,0.7654359616643198,LKOH
2020-03-23,-1.2553227067771964,-1.5484922575387152,0.29316955076151885,LKOH
2020-03-24,2.2586860390145382,3.8079470198675587,-1.5492609808530204,LKOH
2020-03-25,0.180475232260342,0.6778309409888195,-0.49735570872847745,LKOH
2020-03-26,0.4864915744072924,1.6237623762376252,-1.1372708018303328,LKOH
